id,name,province,aqhi,observed,observation_datetime_text_en,observation_datetime_text_fr,lon,lat,color
AQ_OBS-FDSUS-20260201010000,Parry Sound,,2.26,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-80.0361111,45.3538889,#016797
AQ_OBS-JBTMB-20260201010000,Williams Lake,,1.08,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-122.141666666667,52.1416666666667,#0099cb
AQ_OBS-FEVJS-20260201010000,Belleville,,2.46,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-77.3697222,44.2566666,#016797
AQ_OBS-JBRIK-20260201010000,Metro Vancouver - NW,,1.85,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-123.113889,49.261111,#0099cb
AQ_OBS-CBLGX-20260201010000,Sydney,,2.23,2026-02-01T01:00:00Z,9:00 PM AST Saturday 31 January 2026,9h00 PM HNA samedi 31 janvier 2026,-60.1952777777778,46.1380555555556,#016797
AQ_OBS-DAHEI-20260201010000,Campbellton,,2.3,2026-02-01T01:00:00Z,9:00 PM AST Saturday 31 January 2026,9h00 PM HNA samedi 31 janvier 2026,-66.683511,47.999336,#016797
AQ_OBS-IANHQ-20260201010000,Wood Buffalo - south,,1.85,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-111.0788889,55.6311111,#0099cb
AQ_OBS-IAIDN-20260201010000,Brooks,,2.37,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-111.895,50.567222,#016797
AQ_OBS-CASWE-20260201010000,Kentville,,2.27,2026-02-01T01:00:00Z,9:00 PM AST Saturday 31 January 2026,9h00 PM HNA samedi 31 janvier 2026,-64.4952777777778,45.0775,#016797
AQ_OBS-JCJHI-20260201010000,Whistler,,1.16,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-122.966666666667,50.1166666666667,#0099cb
AQ_OBS-FBLJL-20260201010000,Hamilton Downtown,,2.49,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-79.8418,43.24504,#016797
AQ_OBS-IAIUC-20260201010000,Medicine Hat,,2.55,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-110.676666666667,50.0408333333333,#016797
AQ_OBS-FAYJG-20260201010000,Grand Bend,,2.12,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-81.7563889,43.3025,#016797
AQ_OBS-CBELL-20260201010000,Port Hawkesbury,,2.41,2026-02-01T01:00:00Z,9:00 PM AST Saturday 31 January 2026,9h00 PM HNA samedi 31 janvier 2026,-61.356111,45.6161111,#016797
AQ_OBS-DBEDJ-20260201010000,Miramichi,,2.12,2026-02-01T01:00:00Z,9:00 PM AST Saturday 31 January 2026,9h00 PM HNA samedi 31 janvier 2026,-65.4666999,47.0041999,#016797
AQ_OBS-BAEMV-20260201010000,St. Peters Bay,,2.1,2026-02-01T01:00:00Z,9:00 PM AST Saturday 31 January 2026,9h00 PM HNA samedi 31 janvier 2026,-62.5833333333333,46.4166666666667,#016797
AQ_OBS-CAPHL-20260201010000,Halifax Downtown,,2.42,2026-02-01T01:00:00Z,9:00 PM AST Saturday 31 January 2026,9h00 PM HNA samedi 31 janvier 2026,-63.590651,44.647401,#016797
AQ_OBS-FAZKI-20260201010000,Dorset,,2.27,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-78.8927778,45.2447222,#016797
AQ_OBS-DAFMJ-20260201010000,Fredericton,,2.46,2026-02-01T01:00:00Z,9:00 PM AST Saturday 31 January 2026,9h00 PM HNA samedi 31 janvier 2026,-66.666667,45.945278,#016797
AQ_OBS-IAKID-20260201010000,Calgary,,2.66,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-114.0575,51.0458333333333,#016797
AQ_OBS-FEBWC-20260201010000,Kitchener,,2.39,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-80.4727778,43.4186111,#016797
AQ_OBS-FDGEM-20260201010000,Milton,,2.64,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-79.9177778,43.5055556,#016797
AQ_OBS-FCAEN-20260201010000,London,,2.52,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-81.2325,42.9674999,#016797
AQ_OBS-IABOA-20260201010000,Drayton Valley,,2.79,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-114.9808333,53.2241666,#016797
AQ_OBS-FCCOT-20260201010000,Cornwall,,2.25,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-74.7263889,45.0263889,#016797
AQ_OBS-FDJFN-20260201010000,St. Catharines,,2.42,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-79.2533,43.16544,#016797
AQ_OBS-BADSZ-20260201010000,Summerside (Wellington),,1.86,2026-02-01T01:00:00Z,9:00 PM AST Saturday 31 January 2026,9h00 PM HNA samedi 31 janvier 2026,-64.0,46.45,#0099cb
AQ_OBS-JBXCK-20260201010000,Terrace,,1.18,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-128.599722,54.516389,#0099cb
AQ_OBS-DADHJ-20260201010000,Moncton,,2.41,2026-02-01T01:00:00Z,9:00 PM AST Saturday 31 January 2026,9h00 PM HNA samedi 31 janvier 2026,-64.803056,46.115833,#016797
AQ_OBS-HAIMP-20260201010000,Regina,,2.24,2026-02-01T01:00:00Z,7:00 PM CST Saturday 31 January 2026,7h00 PM HNC samedi 31 janvier 2026,-104.606666666667,50.4547222222222,#016797
AQ_OBS-DAEBC-20260201010000,St. Andrews,,1.85,2026-02-01T01:00:00Z,9:00 PM AST Saturday 31 January 2026,9h00 PM HNA samedi 31 janvier 2026,-67.058373,45.079907,#0099cb
AQ_OBS-FEVNT-20260201010000,Ottawa,,2.33,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-75.6769444444444,45.4344444444445,#016797
AQ_OBS-JBHJG-20260201010000,South Okanagan,,1.52,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-119.45,49.0333333333333,#0099cb
AQ_OBS-FDZCP-20260201010000,Sault Ste. Marie,,2.58,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-84.3469444,46.5588888,#016797
AQ_OBS-HAPKT-20260201010000,Swift Current,,2.03,2026-02-01T01:00:00Z,7:00 PM CST Saturday 31 January 2026,7h00 PM HNC samedi 31 janvier 2026,-107.81689,50.285833,#016797
AQ_OBS-JAQAL-20260201010000,Nanaimo / Parksville,,1.71,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-123.933333333333,49.1666666666667,#0099cb
AQ_OBS-JBLVS-20260201010000,Prince George,,1.32,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-122.75,53.9166666666667,#0099cb
AQ_OBS-IAHMM-20260201010000,Grande Prairie,,2.05,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-118.796111111111,55.1708333333333,#016797
AQ_OBS-DAFQX-20260201010000,Bathurst,,2.3,2026-02-01T01:00:00Z,9:00 PM AST Saturday 31 January 2026,9h00 PM HNA samedi 31 janvier 2026,-65.6283,47.6261,#016797
AQ_OBS-CBDPK-20260201010000,Pictou,,2.77,2026-02-01T01:00:00Z,9:00 PM AST Saturday 31 January 2026,9h00 PM HNA samedi 31 janvier 2026,-62.7091666666667,45.6758333333333,#016797
AQ_OBS-FCKTB-20260201010000,Toronto West,,2.43,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-79.56589,43.71823,#016797
AQ_OBS-CATHI-20260201010000,Lake Major,,1.96,2026-02-01T01:00:00Z,9:00 PM AST Saturday 31 January 2026,9h00 PM HNA samedi 31 janvier 2026,-63.467261,44.71338,#0099cb
AQ_OBS-AADCE-20260201010000,Burin,,2.15,2026-02-01T01:00:00Z,9:30 PM NST Saturday 31 January 2026,9h30 PM HNT samedi 31 janvier 2026,-55.175272,47.082841,#016797
AQ_OBS-FDGEJ-20260201010000,Peterborough,,2.31,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-78.3333333,44.3011111,#016797
AQ_OBS-FCIBD-20260201010000,Port Stanley,,2.22,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-81.2108334,42.6663888,#016797
AQ_OBS-IAFFF-20260201010000,Fort McKay,,2.5,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-111.599722222222,57.1811111111111,#016797
AQ_OBS-FCFUU-20260201010000,North Bay,,2.2,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-79.459167,46.314444,#016797
AQ_OBS-JBMPJ-20260201010000,Sparwood,,2.02,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-114.885833,49.733333,#016797
AQ_OBS-FBLKS-20260201010000,Hamilton Mountain,,2.4,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-79.82235,43.23039,#016797
AQ_OBS-FCGKZ-20260201010000,Oakville,,2.95,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-79.7138888888889,43.4563888888889,#016797
AQ_OBS-FDMOP-20260201010000,Oshawa,,2.16,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-78.8572222222222,43.9005555555556,#016797
AQ_OBS-IAASX-20260201010000,Sturgeon County,,1.93,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-113.3283333,53.8297222,#0099cb
AQ_OBS-HAUQM-20260201010000,Estevan,,2.11,2026-02-01T01:00:00Z,7:00 PM CST Saturday 31 January 2026,7h00 PM HNC samedi 31 janvier 2026,-102.9859847,49.1392833,#016797
AQ_OBS-FEVNS-20260201010000,Hamilton,,2.58,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-79.935,43.242778,#016797
AQ_OBS-IACGW-20260201010000,Lamont County,,1.98,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-112.7844444,53.7591666,#0099cb
AQ_OBS-FDEGT-20260201010000,Windsor,,2.66,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-82.9936111111111,42.3022222222222,#016797
AQ_OBS-IAJWU-20260201010000,Hinton,,2.56,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-117.5627778,53.4111111,#016797
AQ_OBS-FAMXK-20260201010000,Burlington,,3.04,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-79.8141666666667,43.37,#fffe03
AQ_OBS-JABNO-20260201010000,Central Fraser Valley,,1.4,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-122.25,49.0583333333333,#0099cb
AQ_OBS-GADMZ-20260201010000,Brandon,,2.16,2026-02-01T01:00:00Z,7:00 PM CST Saturday 31 January 2026,7h00 PM HNC samedi 31 janvier 2026,-99.9522222222222,49.8469444444444,#016797
AQ_OBS-IAEJS-20260201010000,Red Deer,,2.99,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-113.810277777778,52.2686111111111,#016797
AQ_OBS-JBMQO-20260201010000,Smithers,,1.0,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-127.176111,54.779167,#01cbff
AQ_OBS-DALZZ-20260201010000,Edmundston,,2.92,2026-02-01T01:00:00Z,9:00 PM AST Saturday 31 January 2026,9h00 PM HNA samedi 31 janvier 2026,-68.294444,47.377222,#016797
AQ_OBS-DAEGW-20260201010000,Saint John,,2.31,2026-02-01T01:00:00Z,9:00 PM AST Saturday 31 January 2026,9h00 PM HNA samedi 31 janvier 2026,-66.0388888888889,45.2591666666667,#016797
AQ_OBS-FDATE-20260201010000,Windsor Downtown,,2.96,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-82.99182,42.3081,#016797
AQ_OBS-FAFFD-20260201010000,Barrie,,2.32,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-79.6769699,44.37124,#016797
AQ_OBS-FCWFX-20260201010000,Thunder Bay,,2.97,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-89.2677778,48.4013889,#016797
AQ_OBS-LARCU-20260201010000,Norman Wells,,2.02,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-126.8316,65.2811,#016797
AQ_OBS-JCVCC-20260201010000,Eastern Fraser Valley,,1.05,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-121.941666666667,49.175,#0099cb
AQ_OBS-KAHFT-20260201010000,Whitehorse,,1.0,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-135.0808333,60.6961111,#01cbff
AQ_OBS-IAEFD-20260201010000,Cold Lake,,1.73,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-110.166667,54.45,#0099cb
AQ_OBS-LAILN-20260201010000,Fort Smith,,1.49,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-111.8829,60.0053,#0099cb
AQ_OBS-JBJFI-20260201010000,Metro Vancouver - SW,,1.86,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-123.163333,49.163333,#0099cb
AQ_OBS-IAFYX-20260201010000,Genesee,,2.38,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-114.37,53.3458334,#016797
AQ_OBS-CBUCG-20260201010000,Halifax,,2.19,2026-02-01T01:00:00Z,9:00 PM AST Saturday 31 January 2026,9h00 PM HNA samedi 31 janvier 2026,-63.57392,44.64625,#016797
AQ_OBS-IAFEW-20260201010000,Fort Chipewyan,,2.13,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-111.158333333333,58.7144444444444,#016797
AQ_OBS-JAFNW-20260201010000,Kamloops,,1.86,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-120.327222222222,50.6733333333333,#0099cb
AQ_OBS-IAGHN-20260201010000,St. Albert,,1.51,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-113.6202778,53.6369444,#0099cb
AQ_OBS-BAARG-20260201010000,Charlottetown,,2.13,2026-02-01T01:00:00Z,9:00 PM AST Saturday 31 January 2026,9h00 PM HNA samedi 31 janvier 2026,-63.1347222222222,46.2402777777778,#016797
AQ_OBS-JCMDB-20260201010000,Kitimat,,1.0,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-128.652222,54.053333,#01cbff
AQ_OBS-FEARV-20260201010000,Sarnia,,2.23,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-82.3177777,42.9813889,#016797
AQ_OBS-IAQFR-20260201010000,Airdrie,,2.26,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-114.0141667,51.2922222,#016797
AQ_OBS-GAILW-20260201010000,Flin Flon,,1.0,2026-02-01T01:00:00Z,7:00 PM CST Saturday 31 January 2026,7h00 PM HNC samedi 31 janvier 2026,-101.8641699,54.768056,#01cbff
AQ_OBS-IACMP-20260201010000,Edmonton,,2.56,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-113.490277777778,53.5344444444444,#016797
AQ_OBS-FCNJT-20260201010000,Windsor West,,2.36,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-83.0594444,42.2830556,#016797
AQ_OBS-FEUTC-20260201010000,Chatham,,2.78,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-82.12876,42.43396,#016797
AQ_OBS-GBEIN-20260201010000,Winnipeg,,2.38,2026-02-01T01:00:00Z,7:00 PM CST Saturday 31 January 2026,7h00 PM HNC samedi 31 janvier 2026,-97.1463888888889,49.8844444444444,#016797
AQ_OBS-JBXHZ-20260201010000,Metro Vancouver - NE,,1.67,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-122.683333333333,49.2333333333333,#0099cb
AQ_OBS-IACIQ-20260201010000,Strathcona County,,2.34,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-113.1438889,53.5522222,#016797
AQ_OBS-FEVJR-20260201010000,Kingston,,2.93,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-76.4163888,44.3066666,#016797
AQ_OBS-FEAKO-20260201010000,Mississauga,,2.71,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-79.6572222222222,43.5855555555556,#016797
AQ_OBS-FDGED-20260201010000,Newmarket,,2.24,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-79.4583333333333,44.0580555555556,#016797
AQ_OBS-FALJI-20260201010000,Brantford,,2.25,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-80.25749,43.1569444,#016797
AQ_OBS-JBNTS-20260201010000,Quesnel,,1.1,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-122.5,53.0,#0099cb
AQ_OBS-ABEFS-20260201010000,St. John's,,2.19,2026-02-01T01:00:00Z,9:30 PM NST Saturday 31 January 2026,9h30 PM HNT samedi 31 janvier 2026,-52.7252777777778,47.5658333333333,#016797
AQ_OBS-LALNA-20260201010000,Inuvik,,1.0,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-133.7297,68.3609,#01cbff
AQ_OBS-HAPNV-20260201010000,Prince Albert,,2.07,2026-02-01T01:00:00Z,7:00 PM CST Saturday 31 January 2026,7h00 PM HNC samedi 31 janvier 2026,-105.714722,53.216111,#016797
AQ_OBS-IADGP-20260201010000,Lethbridge,,2.31,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-112.841944444444,49.6936111111111,#016797
AQ_OBS-JAFUV-20260201010000,Central Okanagan,,1.24,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-119.483333333333,49.8833333333333,#0099cb
AQ_OBS-FDQBX-20260201010000,Toronto North,,2.35,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-79.41026,43.76205,#016797
AQ_OBS-IACMW-20260201010000,Edson,,2.63,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-116.4327778,53.5836111,#016797
AQ_OBS-IAFFM-20260201010000,Fort Saskatchewan,,2.09,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-113.217777777778,53.7111111111111,#016797
AQ_OBS-IAFFI-20260201010000,Fort McMurray,,2.3,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-111.380277777778,56.7263888888889,#016797
AQ_OBS-JAZBU-20260201010000,Metro Vancouver - SE,,1.49,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-122.75,49.1166666666667,#0099cb
AQ_OBS-FCWYG-20260201010000,Toronto Downtown,,1.0,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-79.3969444,43.6758333,#01cbff
AQ_OBS-FALIF-20260201010000,Brampton,,2.4,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-79.7608333333333,43.6883333333333,#016797
AQ_OBS-HAHJJ-20260201010000,Saskatoon,,2.39,2026-02-01T01:00:00Z,7:00 PM CST Saturday 31 January 2026,7h00 PM HNC samedi 31 janvier 2026,-106.686111111111,52.1397222222222,#016797
AQ_OBS-FCTOV-20260201010000,Sudbury,,2.15,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-80.9775,46.5011111,#016797
AQ_OBS-JCAAC-20260201010000,Castlegar,,3.0,2026-02-01T01:00:00Z,5:00 PM PST Saturday 31 January 2026,5h00 PM HNP samedi 31 janvier 2026,-117.666667,49.324722,#016797
AQ_OBS-FCWOV-20260201010000,Tiverton,,2.22,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-81.5444444,44.2669444,#016797
AQ_OBS-LBAMG-20260201010000,Yellowknife,,1.58,2026-02-01T01:00:00Z,6:00 PM MST Saturday 31 January 2026,6h00 PM HNR samedi 31 janvier 2026,-114.37,62.4536,#0099cb
AQ_OBS-FDCHU-20260201010000,Hamilton West,,2.86,2026-02-01T01:00:00Z,8:00 PM EST Saturday 31 January 2026,8h00 PM HNE samedi 31 janvier 2026,-79.9027778,43.2644444,#016797
AQ_OBS-JBRIK-20260201020000,Metro Vancouver - NW,,1.85,2026-02-01T02:00:00Z,6:00 PM PST Saturday 31 January 2026,6h00 PM HNP samedi 31 janvier 2026,-123.113889,49.261111,#0099cb
AQ_OBS-LAILN-20260201020000,Fort Smith,,1.5,2026-02-01T02:00:00Z,7:00 PM MST Saturday 31 January 2026,7h00 PM HNR samedi 31 janvier 2026,-111.8829,60.0053,#0099cb
AQ_OBS-CBDPK-20260201020000,Pictou,,2.83,2026-02-01T02:00:00Z,10:00 PM AST Saturday 31 January 2026,10h00 PM HNA samedi 31 janvier 2026,-62.7091666666667,45.6758333333333,#016797
AQ_OBS-FDEGT-20260201020000,Windsor,,2.66,2026-02-01T02:00:00Z,9:00 PM EST Saturday 31 January 2026,9h00 PM HNE samedi 31 janvier 2026,-82.9936111111111,42.3022222222222,#016797
AQ_OBS-IADGP-20260201020000,Lethbridge,,2.3,2026-02-01T02:00:00Z,7:00 PM MST Saturday 31 January 2026,7h00 PM HNR samedi 31 janvier 2026,-112.841944444444,49.6936111111111,#016797
AQ_OBS-DALZZ-20260201020000,Edmundston,,3.37,2026-02-01T02:00:00Z,10:00 PM AST Saturday 31 January 2026,10h00 PM HNA samedi 31 janvier 2026,-68.294444,47.377222,#fffe03
AQ_OBS-IANHQ-20260201020000,Wood Buffalo - south,,1.88,2026-02-01T02:00:00Z,7:00 PM MST Saturday 31 January 2026,7h00 PM HNR samedi 31 janvier 2026,-111.0788889,55.6311111,#0099cb
AQ_OBS-FBKKK-20260201020000,Guelph,,2.38,2026-02-01T02:00:00Z,9:00 PM EST Saturday 31 January 2026,9h00 PM HNE samedi 31 janvier 2026,-80.22899,43.53571,#016797
AQ_OBS-FCWYG-20260201020000,Toronto Downtown,,1.0,2026-02-01T02:00:00Z,9:00 PM EST Saturday 31 January 2026,9h00 PM HNE samedi 31 janvier 2026,-79.3969444,43.6758333,#01cbff
AQ_OBS-IAJWU-20260201020000,Hinton,,2.58,2026-02-01T02:00:00Z,7:00 PM MST Saturday 31 January 2026,7h00 PM HNR samedi 31 janvier 2026,-117.5627778,53.4111111,#016797
AQ_OBS-GAILW-20260201020000,Flin Flon,,1.0,2026-02-01T02:00:00Z,8:00 PM CST Saturday 31 January 2026,8h00 PM HNC samedi 31 janvier 2026,-101.8641699,54.768056,#01cbff
AQ_OBS-JCAAC-20260201020000,Castlegar,,2.0,2026-02-01T02:00:00Z,6:00 PM PST Saturday 31 January 2026,6h00 PM HNP samedi 31 janvier 2026,-117.666667,49.324722,#0099cb
AQ_OBS-FDJFN-20260201020000,St. Catharines,,2.37,2026-02-01T02:00:00Z,9:00 PM EST Saturday 31 January 2026,9h00 PM HNE samedi 31 janvier 2026,-79.2533,43.16544,#016797
AQ_OBS-IACIQ-20260201020000,Strathcona County,,2.12,2026-02-01T02:00:00Z,7:00 PM MST Saturday 31 January 2026,7h00 PM HNR samedi 31 janvier 2026,-113.1438889,53.5522222,#016797
AQ_OBS-JAGPB-20260201020000,Fort St. John,,1.73,2026-02-01T02:00:00Z,6:00 PM PST Saturday 31 January 2026,6h00 PM HNP samedi 31 janvier 2026,-120.846667,56.2525,#0099cb
AQ_OBS-IACGW-20260201020000,Lamont County,,1.85,2026-02-01T02:00:00Z,7:00 PM MST Saturday 31 January 2026,7h00 PM HNR samedi 31 janvier 2026,-112.7844444,53.7591666,#0099cb
AQ_OBS-JCMDB-20260201020000,Kitimat,,1.0,2026-02-01T02:00:00Z,6:00 PM PST Saturday 31 January 2026,6h00 PM HNP samedi 31 janvier 2026,-128.652222,54.053333,#01cbff
AQ_OBS-IAFEW-20260201020000,Fort Chipewyan,,2.12,2026-02-01T02:00:00Z,7:00 PM MST Saturday 31 January 2026,7h00 PM HNR samedi 31 janvier 2026,-111.158333333333,58.7144444444444,#016797
AQ_OBS-IAQFR-20260201020000,Airdrie,,2.28,2026-02-01T02:00:00Z,7:00 PM MST Saturday 31 January 2026,7h00 PM HNR samedi 31 janvier 2026,-114.0141667,51.2922222,#016797
